X,Y,START_YR,END_YR,S_PER,E_PER,S_DAY,E_DAY,Flow_m3d
498153,2128420,1984,1985,2,3,31,59,-11479
498224,2129148,1984,1985,2,3,31,59,-6234
490524,2145198,1984,1985,2,3,31,59,-2938
490215,2136947,1984,1985,2,3,31,59,-523
490395,2136697,1984,1985,2,3,31,59,-2397
488920,2141217,1984,1985,2,3,31,59,-1951
490429,2140629,1984,1985,2,3,31,59,-3633
489524,2140324,1984,1985,2,3,31,59,-5515
494401,2141125,1984,1985,2,3,31,59,-3089
489024,2138895,1984,1985,2,3,31,59,-4538
492110,2138566,1984,1985,2,3,31,59,-1534
492185,2138296,1984,1985,2,3,31,59,-5858
491725,2138701,1984,1985,2,3,31,59,-5052
496929,2143163,1984,1985,2,3,31,59,-4049
496431,2141160,1984,1985,2,3,31,59,-7382
497573,2142887,1984,1985,2,3,31,59,-8959
495210,2141993,1984,1985,2,3,31,59,-4294
485811,2136521,1984,1985,2,3,31,59,-4602
497336,2141954,1984,1985,2,3,31,59,-3560
496897,2141745,1984,1985,2,3,31,59,-4644
496437,2142004,1984,1985,2,3,31,59,-6307
496509,2142463,1984,1985,2,3,31,59,-3370
492113,2140360,1984,1985,2,3,31,59,-3021
492584,2141270,1984,1985,2,3,31,59,-2227
480042,2143331,1984,1985,2,3,31,59,-602
487649,2141016,1984,1985,2,3,31,59,-2678
487114,2141384,1984,1985,2,3,31,59,-173
486789,2140914,1984,1985,2,3,31,59,-1813
487174,2140802,1984,1985,2,3,31,59,-864
487435,2140423,1984,1985,2,3,31,59,-4925
496913,2138347,1984,1985,2,3,31,59,-4456
479525,2142124,1984,1985,2,3,31,59,-1712
479826,2143897,1984,1985,2,3,31,59,-2244
477767,2140498,1984,1985,2,3,31,59,-2193
479080,2143917,1984,1985,2,3,31,59,-1451
476811,2147687,1984,1985,2,3,31,59,-2037
479054,2141245,1984,1985,2,3,31,59,-1969
479362,2140943,1984,1985,2,3,31,59,-948
477978,2138211,1984,1985,2,3,31,59,-644
479631,2143506,1984,1985,2,3,31,59,-1450
477108,2150026,1984,1985,2,3,31,59,-679
476723,2136300,1984,1985,2,3,31,59,-756
477689,2141301,1984,1985,2,3,31,59,-1114
479760,2144819,1984,1985,2,3,31,59,-2945
478505,2144514,1984,1985,2,3,31,59,-2965
477626,2144350,1984,1985,2,3,31,59,-3771
475535,2138416,1984,1985,2,3,31,59,-1525
472181,2142453,1984,1985,2,3,31,59,-2866
478498,2156819,1984,1985,3,4,59,90,-2965
478008,2153563,1984,1985,3,4,59,90,-3614
482692,2154553,1984,1985,3,4,59,90,-968
479219,2153704,1984,1985,3,4,59,90,-781
480744,2154714,1984,1985,3,4,59,90,-4821
482973,2152823,1984,1985,3,4,59,90,-5351
480463,2157220,1984,1985,3,4,59,90,-1832
482157,2152446,1984,1985,3,4,59,90,-3298
480945,2151587,1984,1985,3,4,59,90,-3434
482650,2152058,1984,1985,3,4,59,90,-3931
481957,2152026,1984,1985,3,4,59,90,-4486
482283,2154851,1984,1985,3,4,59,90,-929
482419,2154039,1984,1985,3,4,59,90,-2652
482304,2153389,1984,1985,3,4,59,90,-1123
479198,2154207,1984,1985,3,4,59,90,-2499
478144,2155925,1984,1985,3,4,59,90,-1310
483605,2152928,1984,1985,3,4,59,90,-3874
478144,2155181,1984,1985,3,4,59,90,-4180
478895,2155313,1984,1985,3,4,59,90,-5303
478946,2154626,1984,1985,3,4,59,90,-1621
479995,2155926,1984,1985,3,4,59,90,-1325
478781,2155913,1984,1985,3,4,59,90,-1955
478540,2153210,1984,1985,3,4,59,90,-3008
478126,2154207,1984,1985,3,4,59,90,-1154
477447,2154531,1984,1985,3,4,59,90,-2081
484108,2153620,1984,1985,3,4,59,90,-2663
479576,2155276,1984,1985,3,4,59,90,-3968
484606,2150489,1984,1985,3,4,59,90,-2689
487773,2146810,1984,1985,3,4,59,90,-1990
481862,2140960,1984,1985,3,4,59,90,-3050
483445,2136071,1984,1985,3,4,59,90,-2123
483553,2150442,1984,1985,3,4,59,90,-2050
480571,2145040,1984,1985,3,4,59,90,-2972
485190,2144841,1984,1985,3,4,59,90,-2769
485124,2145120,1984,1985,3,4,59,90,-4049
485377,2141715,1984,1985,3,4,59,90,-1914
485104,2145574,1984,1985,3,4,59,90,-1208
479176,2139108,1984,1985,3,4,59,90,-536
483287,2146238,1984,1985,3,4,59,90,-2935
480917,2139244,1984,1985,3,4,59,90,-2155
480411,2143138,1984,1985,3,4,59,90,-2996
481716,2140255,1984,1985,3,4,59,90,-1783
488461,2146452,1984,1985,3,4,59,90,-1098
489467,2146172,1984,1985,3,4,59,90,-1284
480957,2145692,1984,1985,3,4,59,90,-1844
483850,2140451,1984,1985,3,4,59,90,-891
478852,2148058,1984,1985,3,4,59,90,-2190
480065,2145785,1984,1985,3,4,59,90,-1760
478706,2148642,1984,1985,3,4,59,90,-1313
478413,2148337,1984,1985,3,4,59,90,-2427
485226,2139758,1984,1985,3,4,59,90,-5626
483260,2139989,1984,1985,3,4,59,90,-2680
480690,2137954,1984,1985,3,4,59,90,-1146
487986,2144947,1984,1985,3,4,59,90,-2001
480327,2148642,1984,1985,3,4,59,90,-3456
483374,2135359,1984,1985,3,4,59,90,-3456
484551,2144735,1984,1985,3,4,59,90,-3167
485761,2140779,1984,1985,3,4,59,90,-2483
479959,2146530,1984,1985,3,4,59,90,-1412
480757,2138752,1984,1985,3,4,59,90,-2123
478175,2149700,1984,1985,3,4,59,90,-680
487547,2143777,1984,1985,3,4,59,90,-4162
479963,2138791,1984,1985,3,4,59,90,-3545
478216,2137221,1984,1985,3,4,59,90,-951
479233,2137630,1984,1985,3,4,59,90,-1730
479590,2136089,1984,1985,3,4,59,90,-2388
477965,2135930,1984,1985,3,4,59,90,-2045
476896,2135388,1984,1985,3,4,59,90,-4982
477155,2135188,1984,1985,3,4,59,90,-1484
481303,2145227,1984,1985,3,4,59,90,-4234
480823,2144109,1984,1985,3,4,59,90,-3484
480797,2141915,1984,1985,3,4,59,90,-3935
483898,2137741,1984,1985,3,4,59,90,-2761
483034,2142593,1984,1985,3,4,59,90,-2323
479224,2150276,1984,1985,3,4,59,90,-3195
478689,2150496,1984,1985,3,4,59,90,-5253
483778,2138641,1984,1985,3,4,59,90,-4384
481481,2149520,1984,1985,3,4,59,90,-4115
480760,2150404,1984,1985,3,4,59,90,-2646
480221,2151033,1984,1985,3,4,59,90,-2936
481776,2150834,1984,1985,3,4,59,90,-3715
480664,2144482,1984,1985,3,4,59,90,-2835
481622,2136504,1984,1985,3,4,59,90,-1458
485070,2143994,1984,1985,3,4,59,90,-2551
480622,2143758,1984,1985,3,4,59,90,-2155
485274,2140695,1984,1985,3,4,59,90,-4605
485903,2144382,1984,1985,3,4,59,90,-3097
479642,2147289,1984,1985,3,4,59,90,-2906
485550,2142726,1984,1985,3,4,59,90,-2295
485111,2142220,1984,1985,3,4,59,90,-4886
483779,2141901,1984,1985,3,4,59,90,-3746
483060,2143897,1984,1985,3,4,59,90,-879
482687,2138340,1984,1985,3,4,59,90,-4102
481901,2135103,1984,1985,3,4,59,90,-4854
477073,2150067,1984,1985,3,4,59,90,-1817
484686,2140946,1984,1985,3,4,59,90,-2143
481168,2151220,1984,1985,3,4,59,90,-989
484258,2143551,1984,1985,3,4,59,90,-6874
482187,2138640,1984,1985,3,4,59,90,-1275
484853,2136072,1984,1985,3,4,59,90,-1887
481404,2150143,1984,1985,3,4,59,90,-2130
481648,2151031,1984,1985,3,4,59,90,-4093
478238,2150738,1984,1985,3,4,59,90,-5595
477902,2150276,1984,1985,3,4,59,90,-2758
487813,2142061,1984,1985,3,4,59,90,-2386
487121,2145200,1984,1985,3,4,59,90,-1397
480791,2133270,1984,1985,3,4,59,90,-1143
485843,2150447,1984,1985,3,4,59,90,-2459
498446,2140032,1984,1985,3,4,59,90,-2593
480210,2151387,1984,1985,3,4,59,90,-2675
478906,2138404,1984,1985,3,4,59,90,-3736
481343,2144628,1984,1985,3,4,59,90,-3790
487162,2141990,1984,1985,3,4,59,90,-6167
487094,2143085,1984,1985,3,4,59,90,-5652
480489,2134541,1984,1985,3,4,59,90,-4331
485383,2135593,1984,1985,3,4,59,90,-1195
485353,2136042,1984,1985,3,4,59,90,-5442
489804,2135343,1984,1985,3,4,59,90,-1471
481368,2134327,1984,1985,3,4,59,90,-673
480015,2134312,1984,1985,3,4,59,90,-6214
479873,2134178,1984,1985,3,4,59,90,-4369
477696,2134789,1984,1985,3,4,59,90,-2942
482128,2135810,1984,1985,3,4,59,90,-2420
483719,2134751,1984,1985,3,4,59,90,-1823
483445,2136059,1984,1985,3,4,59,90,-6525
482587,2134705,1984,1985,3,4,59,90,-5656
483587,2135232,1984,1985,3,4,59,90,-6012
487365,2136808,1984,1985,3,4,59,90,-3418
480277,2137821,1984,1985,3,4,59,90,-4128
482186,2134254,1984,1985,3,4,59,90,-1221
483267,2136640,1984,1985,3,4,59,90,-6253
485577,2137590,1984,1985,3,4,59,90,-1584
485987,2137418,1984,1985,3,4,59,90,-1825
485357,2138170,1984,1985,3,4,59,90,-3946
481261,2131506,1984,1985,3,4,59,90,-3236
486699,2140007,1984,1985,3,4,59,90,-4132
487793,2133865,1984,1985,3,4,59,90,-3648
485681,2132491,1984,1985,3,4,59,90,-4320
487314,2135852,1984,1985,3,4,59,90,-3443
486679,2133212,1984,1985,3,4,59,90,-2432
487734,2132727,1984,1985,3,4,59,90,-4899
486893,2138915,1984,1985,3,4,59,90,-5922
485573,2136312,1984,1985,3,4,59,90,-895
486493,2134490,1984,1985,3,4,59,90,-4547
484822,2133935,1984,1985,3,4,59,90,-7430
484272,2133665,1984,1985,3,4,59,90,-2417
483200,2133848,1984,1985,3,4,59,90,-2405
484192,2132586,1984,1985,3,4,59,90,-2510
483602,2132446,1984,1985,3,4,59,90,-1633
486233,2131345,1984,1985,3,4,59,90,-4320
486333,2132216,1984,1985,3,4,59,90,-2087
488634,2132855,1984,1985,3,4,59,90,-883
488153,2133115,1984,1985,3,4,59,90,-1975
486343,2136134,1984,1985,3,4,59,90,-5543
488083,2134134,1984,1985,3,4,59,90,-4516
485969,2135229,1984,1985,3,4,59,90,-2276
489444,2134015,1984,1985,3,4,59,90,-6808
489484,2134564,1984,1985,3,4,59,90,-3581
489804,2135343,1984,1985,3,4,59,90,-5397
488874,2136877,1984,1985,3,4,59,90,-5371
489138,2132973,1984,1985,3,4,59,90,-1928
493646,2134643,1984,1985,3,4,59,90,-9573
492327,2134822,1984,1985,3,4,59,90,-7288
493246,2135738,1984,1985,3,4,59,90,-2005
481265,2133300,1984,1985,3,4,59,90,-858
481103,2138473,1984,1985,3,4,59,90,-895
482401,2131586,1984,1985,3,4,59,90,-3176
482632,2132332,1984,1985,3,4,59,90,-332
480912,2132969,1984,1985,3,4,59,90,-2563
483430,2130663,1984,1985,3,4,59,90,-2567
483177,2130602,1984,1985,3,4,59,90,-4054
483552,2130452,1984,1985,3,4,59,90,-1486
483815,2130811,1984,1985,3,4,59,90,-4182
484339,2131154,1984,1985,3,4,59,90,-1896
484935,2131404,1984,1985,3,4,59,90,-1346
484129,2130853,1984,1985,3,4,59,90,-3108
483792,2130536,1984,1985,3,4,59,90,-3748
481638,2133393,1984,1985,3,4,59,90,-5166
483072,2129627,1984,1985,3,4,59,90,-2126
480995,2131462,1984,1985,3,4,59,90,-743
486705,2123955,1984,1985,3,4,59,90,-878
480443,2134197,1984,1985,3,4,59,90,-1081
479950,2133465,1984,1985,3,4,59,90,-651
479688,2133363,1984,1985,3,4,59,90,-960
479648,2133076,1984,1985,3,4,59,90,-2034
478437,2134424,1984,1985,3,4,59,90,-452
476178,2134095,1984,1985,3,4,59,90,-1808
483120,2131330,1984,1985,3,4,59,90,-2500
476778,2134389,1984,1985,3,4,59,90,-2430
476720,2134847,1984,1985,3,4,59,90,-1243
477814,2133790,1984,1985,3,4,59,90,-1413
482211,2130826,1984,1985,3,4,59,90,-2165
479896,2133084,1984,1985,3,4,59,90,-2609
485550,2142726,1984,1985,3,4,59,90,-3550
486562,2130782,1984,1985,3,4,59,90,-2298
487133,2129237,1984,1985,3,4,59,90,-4816
487635,2129008,1984,1985,3,4,59,90,-1170
487975,2128974,1984,1985,3,4,59,90,-10661
488178,2127972,1984,1985,3,4,59,90,-6518
489421,2127836,1984,1985,3,4,59,90,-8525
487085,2126212,1984,1985,3,4,59,90,-5914
486650,2126527,1984,1985,3,4,59,90,-2389
488882,2127217,1984,1985,3,4,59,90,-7858
487111,2126517,1984,1985,3,4,59,90,-4151
489958,2126538,1984,1985,3,4,59,90,-2076
486666,2126212,1984,1985,3,4,59,90,-2301
489992,2126177,1984,1985,3,4,59,90,-6449
490912,2126096,1984,1985,3,4,59,90,-1483
492891,2126808,1984,1985,3,4,59,90,-5106
488261,2127516,1984,1985,3,4,59,90,-4856
486026,2130803,1984,1985,3,4,59,90,-5115
485222,2130406,1984,1985,3,4,59,90,-2506
496467,2128172,1984,1985,3,4,59,90,-3114
493006,2128467,1984,1985,3,4,59,90,-1705
492890,2127862,1984,1985,3,4,59,90,-4690
497615,2129035,1984,1985,3,4,59,90,-5107
497036,2129582,1984,1985,3,4,59,90,-2817
497202,2129606,1984,1985,3,4,59,90,-2972
497315,2129600,1984,1985,3,4,59,90,-3998
497439,2129597,1984,1985,3,4,59,90,-4546
496647,2129289,1984,1985,3,4,59,90,-7862
496435,2128999,1984,1985,3,4,59,90,-8792
496048,2129025,1984,1985,3,4,59,90,-9558
495713,2128981,1984,1985,3,4,59,90,-14918
495413,2128559,1984,1985,3,4,59,90,-7241
495360,2128726,1984,1985,3,4,59,90,-7714
494961,2128603,1984,1985,3,4,59,90,-7382
492704,2128176,1984,1985,3,4,59,90,-2737
492917,2128568,1984,1985,3,4,59,90,-5337
492829,2128339,1984,1985,3,4,59,90,-9257
491807,2127960,1984,1985,3,4,59,90,-3827
490706,2127793,1984,1985,3,4,59,90,-6390
496162,2128409,1984,1985,3,4,59,90,-2620
489528,2127154,1984,1985,3,4,59,90,-4998
489441,2127276,1984,1985,3,4,59,90,-3262
487902,2127087,1984,1985,3,4,59,90,-4151
492727,2127595,1984,1985,3,4,59,90,-438
486440,2128685,1984,1985,3,4,59,90,-4224
487217,2127605,1984,1985,3,4,59,90,-2817
484817,2130992,1984,1985,3,4,59,90,-2817
484526,2130414,1984,1985,3,4,59,90,-3165
485444,2131291,1984,1985,3,4,59,90,-4169
485285,2131689,1984,1985,3,4,59,90,-6935
487741,2125198,1984,1985,3,4,59,90,-627
497979,2128002,1984,1985,3,4,59,90,-1453
498560,2127688,1984,1985,3,4,59,90,-6018
499305,2127979,1984,1985,3,4,59,90,-2924
499184,2127397,1984,1985,3,4,59,90,-3059
498387,2122183,1984,1985,3,4,59,90,-5280
498543,2122563,1984,1985,3,4,59,90,-3699
500132,2122660,1984,1985,3,4,59,90,-5735
498704,2122951,1984,1985,3,4,59,90,-2067
498012,2128664,1984,1985,3,4,59,90,-3517
498497,2128189,1984,1985,3,4,59,90,-2523
500747,2124403,1984,1985,3,4,59,90,-1449
501476,2124659,1984,1985,3,4,59,90,-5247
501597,2124497,1984,1985,3,4,59,90,-6823
502121,2124423,1984,1985,3,4,59,90,-7587
501779,2124406,1984,1985,3,4,59,90,-4435
502113,2124639,1984,1985,3,4,59,90,-5848
502326,2124457,1984,1985,3,4,59,90,-7297
502892,2124315,1984,1985,3,4,59,90,-5200
499862,2127969,1984,1985,3,4,59,90,-4001
499774,2128224,1984,1985,3,4,59,90,-2319
499404,2128348,1984,1985,3,4,59,90,-9009
499184,2128488,1984,1985,3,4,59,90,-5402
498855,2128500,1984,1985,3,4,59,90,-6913
498541,2128735,1984,1985,3,4,59,90,-5667
498153,2128420,1984,1985,3,4,59,90,-10705
498224,2129148,1984,1985,3,4,59,90,-6074
490524,2145198,1984,1985,3,4,59,90,-2503
490215,2136947,1984,1985,3,4,59,90,-341
490395,2136697,1984,1985,3,4,59,90,-2805
488920,2141217,1984,1985,3,4,59,90,-1987
490429,2140629,1984,1985,3,4,59,90,-5688
489524,2140324,1984,1985,3,4,59,90,-5845
494401,2141125,1984,1985,3,4,59,90,-3426
489024,2138895,1984,1985,3,4,59,90,-3975
492110,2138566,1984,1985,3,4,59,90,-1239
492185,2138296,1984,1985,3,4,59,90,-5300
491725,2138701,1984,1985,3,4,59,90,-6566
496929,2143163,1984,1985,3,4,59,90,-946
496431,2141160,1984,1985,3,4,59,90,-6404
497573,2142887,1984,1985,3,4,59,90,-7656
495210,2141993,1984,1985,3,4,59,90,-3681
485811,2136521,1984,1985,3,4,59,90,-4564
497336,2141954,1984,1985,3,4,59,90,-4437
496897,2141745,1984,1985,3,4,59,90,-4925
496437,2142004,1984,1985,3,4,59,90,-6240
496509,2142463,1984,1985,3,4,59,90,-3336
492113,2140360,1984,1985,3,4,59,90,-3024
492584,2141270,1984,1985,3,4,59,90,-2061
480042,2143331,1984,1985,3,4,59,90,-5963
487649,2141016,1984,1985,3,4,59,90,-2263
488361,2140458,1984,1985,3,4,59,90,-5595
487114,2141384,1984,1985,3,4,59,90,-221
486789,2140914,1984,1985,3,4,59,90,-1924
487174,2140802,1984,1985,3,4,59,90,-1619
487435,2140423,1984,1985,3,4,59,90,-4838
487191,2140016,1984,1985,3,4,59,90,-1387
490893,2142731,1984,1985,3,4,59,90,-2506
490868,2143163,1984,1985,3,4,59,90,-1728
491237,2143074,1984,1985,3,4,59,90,-6480
491988,2143150,1984,1985,3,4,59,90,-1296
496913,2138347,1984,1985,3,4,59,90,-3985
479525,2142124,1984,1985,3,4,59,90,-1709
479826,2143897,1984,1985,3,4,59,90,-1871
477767,2140498,1984,1985,3,4,59,90,-2199
479080,2143917,1984,1985,3,4,59,90,-1392
479819,2141143,1984,1985,3,4,59,90,-524
476811,2147687,1984,1985,3,4,59,90,-2160
479054,2141245,1984,1985,3,4,59,90,-1908
479362,2140943,1984,1985,3,4,59,90,-910
477978,2138211,1984,1985,3,4,59,90,-823
479631,2143506,1984,1985,3,4,59,90,-1197
477108,2150026,1984,1985,3,4,59,90,-673
476723,2136300,1984,1985,3,4,59,90,-1122
477689,2141301,1984,1985,3,4,59,90,-1085
479760,2144819,1984,1985,3,4,59,90,-2976
478505,2144514,1984,1985,3,4,59,90,-3117
477626,2144350,1984,1985,3,4,59,90,-3741
475535,2138416,1984,1985,3,4,59,90,-1422
472181,2142453,1984,1985,3,4,59,90,-2843
478498,2156819,1984,1985,4,5,90,120,-3272
478008,2153563,1984,1985,4,5,90,120,-3607
482692,2154553,1984,1985,4,5,90,120,-607
479219,2153704,1984,1985,4,5,90,120,-1006
480744,2154714,1984,1985,4,5,90,120,-5276
480901,2152320,1984,1985,4,5,90,120,-2651
482973,2152823,1984,1985,4,5,90,120,-6291
480463,2157220,1984,1985,4,5,90,120,-2227
482157,2152446,1984,1985,4,5,90,120,-3479
480945,2151587,1984,1985,4,5,90,120,-4320
482650,2152058,1984,1985,4,5,90,120,-3947
481957,2152026,1984,1985,4,5,90,120,-4996
482283,2154851,1984,1985,4,5,90,120,-883
482419,2154039,1984,1985,4,5,90,120,-1731
482304,2153389,1984,1985,4,5,90,120,-1129
479198,2154207,1984,1985,4,5,90,120,-2062
478144,2155925,1984,1985,4,5,90,120,-864
483605,2152928,1984,1985,4,5,90,120,-4217
478144,2155181,1984,1985,4,5,90,120,-4666
478895,2155313,1984,1985,4,5,90,120,-5335
478946,2154626,1984,1985,4,5,90,120,-1728
479995,2155926,1984,1985,4,5,90,120,-1469
478781,2155913,1984,1985,4,5,90,120,-2405
478540,2153210,1984,1985,4,5,90,120,-3132
478126,2154207,1984,1985,4,5,90,120,-1382
477447,2154531,1984,1985,4,5,90,120,-2388
484108,2153620,1984,1985,4,5,90,120,-4118
479576,2155276,1984,1985,4,5,90,120,-4752
484606,2150489,1984,1985,4,5,90,120,-4505
487773,2146810,1984,1985,4,5,90,120,-2135
481862,2140960,1984,1985,4,5,90,120,-3139
483445,2136071,1984,1985,4,5,90,120,-2151
483553,2150442,1984,1985,4,5,90,120,-2112
480571,2145040,1984,1985,4,5,90,120,-3162
485190,2144841,1984,1985,4,5,90,120,-2828
485124,2145120,1984,1985,4,5,90,120,-3794
485377,2141715,1984,1985,4,5,90,120,-1916
485104,2145574,1984,1985,4,5,90,120,-1190
483287,2146238,1984,1985,4,5,90,120,-3231
480917,2139244,1984,1985,4,5,90,120,-2253
480411,2143138,1984,1985,4,5,90,120,-3194
481716,2140255,1984,1985,4,5,90,120,-1830
488461,2146452,1984,1985,4,5,90,120,-1622
489467,2146172,1984,1985,4,5,90,120,-800
480957,2145692,1984,1985,4,5,90,120,-1886
483850,2140451,1984,1985,4,5,90,120,-943
478852,2148058,1984,1985,4,5,90,120,-2293
480065,2145785,1984,1985,4,5,90,120,-1785
478706,2148642,1984,1985,4,5,90,120,-1451
478413,2148337,1984,1985,4,5,90,120,-4269
485226,2139758,1984,1985,4,5,90,120,-5596
483260,2139989,1984,1985,4,5,90,120,-2749
480690,2137954,1984,1985,4,5,90,120,-1186
487986,2144947,1984,1985,4,5,90,120,-2053
480327,2148642,1984,1985,4,5,90,120,-3421
483374,2135359,1984,1985,4,5,90,120,-4269
484551,2144735,1984,1985,4,5,90,120,-3269
485761,2140779,1984,1985,4,5,90,120,-3093
479959,2146530,1984,1985,4,5,90,120,-1502
480757,2138752,1984,1985,4,5,90,120,-2400
478175,2149700,1984,1985,4,5,90,120,-770
487547,2143777,1984,1985,4,5,90,120,-4269
479963,2138791,1984,1985,4,5,90,120,-3911
478216,2137221,1984,1985,4,5,90,120,-1452
479233,2137630,1984,1985,4,5,90,120,-1707
479590,2136089,1984,1985,4,5,90,120,-3398
477965,2135930,1984,1985,4,5,90,120,-2057
476896,2135388,1984,1985,4,5,90,120,-5132
477155,2135188,1984,1985,4,5,90,120,-1474
481303,2145227,1984,1985,4,5,90,120,-4724
480823,2144109,1984,1985,4,5,90,120,-3857
480797,2141915,1984,1985,4,5,90,120,-4028
483898,2137741,1984,1985,4,5,90,120,-2896
483034,2142593,1984,1985,4,5,90,120,-2263
479224,2150276,1984,1985,4,5,90,120,-3399
478689,2150496,1984,1985,4,5,90,120,-5159
483778,2138641,1984,1985,4,5,90,120,-4664
481481,2149520,1984,1985,4,5,90,120,-3953
480760,2150404,1984,1985,4,5,90,120,-2767
480221,2151033,1984,1985,4,5,90,120,-3000
481776,2150834,1984,1985,4,5,90,120,-3953
480664,2144482,1984,1985,4,5,90,120,-2908
481622,2136504,1984,1985,4,5,90,120,-4585
485070,2143994,1984,1985,4,5,90,120,-2571
485274,2140695,1984,1985,4,5,90,120,-4885
485903,2144382,1984,1985,4,5,90,120,-5104
479642,2147289,1984,1985,4,5,90,120,-2915
485550,2142726,1984,1985,4,5,90,120,-2135
485111,2142220,1984,1985,4,5,90,120,-4941
483779,2141901,1984,1985,4,5,90,120,-3924
483060,2143897,1984,1985,4,5,90,120,-943
482687,2138340,1984,1985,4,5,90,120,-4081
481901,2135103,1984,1985,4,5,90,120,-5102
477073,2150067,1984,1985,4,5,90,120,-1867
484686,2140946,1984,1985,4,5,90,120,-2143
481168,2151220,1984,1985,4,5,90,120,-1031
484258,2143551,1984,1985,4,5,90,120,-6739
482187,2138640,1984,1985,4,5,90,120,-1287
484853,2136072,1984,1985,4,5,90,120,-1886
481404,2150143,1984,1985,4,5,90,120,-2228
481648,2151031,1984,1985,4,5,90,120,-3735
478238,2150738,1984,1985,4,5,90,120,-6035
477902,2150276,1984,1985,4,5,90,120,-2970
487813,2142061,1984,1985,4,5,90,120,-2354
487121,2145200,1984,1985,4,5,90,120,-1518
480791,2133270,1984,1985,4,5,90,120,-924
485843,2150447,1984,1985,4,5,90,120,-2609
498446,2140032,1984,1985,4,5,90,120,-1889
480210,2151387,1984,1985,4,5,90,120,-2846
478906,2138404,1984,1985,4,5,90,120,-5534
481682,2148727,1984,1985,4,5,90,120,-1877
481343,2144628,1984,1985,4,5,90,120,-4032
487162,2141990,1984,1985,4,5,90,120,-6562
487094,2143085,1984,1985,4,5,90,120,-5902
485383,2135593,1984,1985,4,5,90,120,-1164
485353,2136042,1984,1985,4,5,90,120,-5279
489804,2135343,1984,1985,4,5,90,120,-2599
481368,2134327,1984,1985,4,5,90,120,-518
480015,2134312,1984,1985,4,5,90,120,-6072
479873,2134178,1984,1985,4,5,90,120,-4543
477696,2134789,1984,1985,4,5,90,120,-2838
482128,2135810,1984,1985,4,5,90,120,-2829
483719,2134751,1984,1985,4,5,90,120,-4470
483445,2136059,1984,1985,4,5,90,120,-5854
482587,2134705,1984,1985,4,5,90,120,-5499
483587,2135232,1984,1985,4,5,90,120,-5655
487365,2136808,1984,1985,4,5,90,120,-3581
480277,2137821,1984,1985,4,5,90,120,-5335
482186,2134254,1984,1985,4,5,90,120,-4173
485577,2137590,1984,1985,4,5,90,120,-1635
485987,2137418,1984,1985,4,5,90,120,-1714
485357,2138170,1984,1985,4,5,90,120,-4209
481261,2131506,1984,1985,4,5,90,120,-4183
486699,2140007,1984,1985,4,5,90,120,-4422
487793,2133865,1984,1985,4,5,90,120,-5275
485681,2132491,1984,1985,4,5,90,120,-4406
487314,2135852,1984,1985,4,5,90,120,-3555
486679,2133212,1984,1985,4,5,90,120,-2068
487734,2132727,1984,1985,4,5,90,120,-5128
486893,2138915,1984,1985,4,5,90,120,-6115
485573,2136312,1984,1985,4,5,90,120,-924
486493,2134490,1984,1985,4,5,90,120,-3970
484822,2133935,1984,1985,4,5,90,120,-5957
484272,2133665,1984,1985,4,5,90,120,-2405
483200,2133848,1984,1985,4,5,90,120,-2488
484192,2132586,1984,1985,4,5,90,120,-2338
483602,2132446,1984,1985,4,5,90,120,-2599
486233,2131345,1984,1985,4,5,90,120,-4072
486333,2132216,1984,1985,4,5,90,120,-2054
488634,2132855,1984,1985,4,5,90,120,-673
488153,2133115,1984,1985,4,5,90,120,-2646
486343,2136134,1984,1985,4,5,90,120,-5105
488083,2134134,1984,1985,4,5,90,120,-5303
485969,2135229,1984,1985,4,5,90,120,-2784
489444,2134015,1984,1985,4,5,90,120,-6548
489484,2134564,1984,1985,4,5,90,120,-3393
489804,2135343,1984,1985,4,5,90,120,-5098
488874,2136877,1984,1985,4,5,90,120,-5617
489138,2132973,1984,1985,4,5,90,120,-1991
493646,2134643,1984,1985,4,5,90,120,-6204
492327,2134822,1984,1985,4,5,90,120,-5637
493246,2135738,1984,1985,4,5,90,120,-2316
492660,2136245,1984,1985,4,5,90,120,-766
481265,2133300,1984,1985,4,5,90,120,-2220
481103,2138473,1984,1985,4,5,90,120,-1200
482401,2131586,1984,1985,4,5,90,120,-3261
482632,2132332,1984,1985,4,5,90,120,-1287
480912,2132969,1984,1985,4,5,90,120,-2831
483177,2130602,1984,1985,4,5,90,120,-4868
483552,2130452,1984,1985,4,5,90,120,-1715
483815,2130811,1984,1985,4,5,90,120,-4124
484339,2131154,1984,1985,4,5,90,120,-1852
484935,2131404,1984,1985,4,5,90,120,-1276
484129,2130853,1984,1985,4,5,90,120,-3191
483792,2130536,1984,1985,4,5,90,120,-3519
481638,2133393,1984,1985,4,5,90,120,-6206
483072,2129627,1984,1985,4,5,90,120,-1957
480995,2131462,1984,1985,4,5,90,120,-204
486705,2123955,1984,1985,4,5,90,120,-660
480443,2134197,1984,1985,4,5,90,120,-971
479950,2133465,1984,1985,4,5,90,120,-4951
479688,2133363,1984,1985,4,5,90,120,-2307
479648,2133076,1984,1985,4,5,90,120,-2435
478437,2134424,1984,1985,4,5,90,120,-504
476178,2134095,1984,1985,4,5,90,120,-2267
483120,2131330,1984,1985,4,5,90,120,-1936
476778,2134389,1984,1985,4,5,90,120,-3615
476720,2134847,1984,1985,4,5,90,120,-1586
477814,2133790,1984,1985,4,5,90,120,-1701
